评论,评分
外形外观：太厚了，而且膜都没贴好，还是回去好好学学贴膜再拿出来卖吧！,2
单卡不方便,3
电量耗的好快,3
不是吧 刚刚玩着玩着直接屏幕失灵 关机也不可以 真晦气,3
一般,3
还行,3
充电慢，,3
续航太差 充满的电 手机都没用来看视频  1个半小时就变成88%的电量了,2
电池发热,2
已经换过新的机子，但是今天发现摄像美妆的功能好像不管用，选哪种都没变化。~语音接通时有杂音！客服看到请回复解决,3
还是很信赖京东的，有问题售后能很好的解决！！！,2
简直一颗星都不想给！！！用个浏览器随便浏览什么，一直跳&ldquo;打开优酷视频&rdquo;！！还不止我一个这种情况！！而且新手机都特别卡！！第一次用vivo也是最后一次了！简直是垃圾中的战斗力！！！,3
这款手机是真的差  其他人用同一品牌其他型号的手机满格信号   这款手机只有两格信号   而且经常断网  游戏都不敢玩  还卡顿  有些时候直接卡屏,2
京东自营现在的服务和效率也是不断刷新我的底线，所谓的同城速达形同虚设，莫名其妙的神操作，官方客服不断坚持说订单无异常，店铺客服和我说发货超时改发顺丰，也没有任何物流信息。我出差不在，不确定有没有收到手机，一个自称京东的工作人员打给我电话不是来确认一下订单后续情况，而是带着指责的口气问我怎么还没确认收货。天呐！好吧！业务越做越大，服务越做越差！,2
手机很一般，没有X27好用，前置摄像头像素太差，~发视频电话的时候像素更是一言难尽，你都不是你自己了，而且这才用了不到半个月竟然卡？？？有点失望,3
手机信号比较差吧，还有刷~的时候，有时候一些~号的头像都不会显示，我给你的评价就是中等意思吧，,3
比vivo手机官网贵了200元。,2
讲实话，一千八的价钱太贵，联发科技的处理器，后置指纹。一年前的配置，现在新出的手机要不就是未上市，要不要预约抢购，大佬，手机急用，难道等啊。老妹又看上这台，就只有买了，喜欢就好,3
此用户未填写评价内容,3
令人失望！一是反应速度不及华为，二是像~朋友圈这样的功能也要去专门店处理才能使用，三是不能接通用自拍杆，标榜自拍神器的S9却不能接自拍杆，非常讽刺！总之，不建议选购。,2
先说优点吧，升降摄像头#，颜值不错，缺点，屏幕分辨率不行，像素一般，音质也差了，cpu是联发科大家知道的游戏就别指望了，后盖是塑料的，还有这个价位还是后置指纹最大的败笔了，综合一下还是一惯的高价低配?，喜欢颜值的可以入手,3
vivo其他电商还有手环，移动电源送，这里没有，不开心,3
很不耐电正常充一次电一天用不到还没我用了三年的旧手机耐电一天下来我也就刷下~刷下~带孩子基本没怎么用手机晚上睡前把所有软件都关闭第二天起来都能消耗掉百分之十几的电量拍照一般,3
手机太垃圾了，刷个~都能死机，玩游戏也死机，看别人评论咋都那么好，在京东买的手机有六七个，这个是最垃圾的,2
看视频全屏铺满字幕显示一半，不铺满又很多空白，强迫症看着不安逸！,3
手机本身是不错的，外观漂亮，性能也挺好，就是会出现看~时会自动刷新视频，还有闪退的现象。没办法只能退货了，再重新买一个了。,3
只能说一般吧，首先是快递问题，这个经过与京东客服反复沟通，也算是得到了较好的解决吧，但不知道为什么用着感觉卡顿，最明显的地方就是~聊天界面返回的时候。,3
东西还行吧，说是拍照手机，但是后面主摄像头拍照不清楚，放大看模糊。后面有照片，这个有点闹心，本来打算买来当拍照手机用的。打游戏天机1100还是没有高通865好。东西买了没几天，就降价200。,3
手机前置摄像头还可以，但后置摄像头真的对不起这个价格，近距离聚焦效果差。有些软件删不了，体验不舒服。电池快充1小时可以充满，目前能使用一天，手机使用过程中无发热现象。,3
这使用没多久数据线头尾都开胶了，质量真的没法说，受不了！！！,3
快递等了3天才到，说是调货，拿回来一个盒子给我的感觉就不好。首先是外面那个快递包，一看就被扔过好多次的，再看看里面那个装手机的盒子，脏得要死。手机盒子都发霉了，会给人带来一种好感觉吗？以为京东自营店的东西会比较正规的，也不过如此,3
外形外观：好看，背面是粉紫色。拍照效果：美颜较假。运行速度：重点批评，用的联通5g卡，有时候发~消息，都要等一会儿才成功。待机时间：新机子，无可挑剔。其他特色：自带的语音机器人，不及小爱。但是也有些特色，比如周末如果要工作，会提醒设置闹钟。,3
垃圾辣鸡！过了2个月降价五百。而且申请价格保护，提示因为有赠品。赠品是什么呢，一个破联通流量卡。联通这个流量卡网速也不行，而且当时拿到必须要先充值，根本没有免第一个月的费用，充值也没有送电话时长。首先，建议大家不要买这个手机，因为不管是哪家流量卡，反正就是比我的旧手机慢。其次，如果真的喜欢这款，不要领取赠送的流量卡，不然是申请不了价格保护。拿到手机后7天内记得申请价格保护。,2
外观惊艳，质量一般。当时光考虑拍照了，忘记最多的还是刷~，最不满意的就是音质，单扬声器听着真别扭，震耳欲聋，感觉只有高音，没有低音。,3
外形外观：这款机型的看点就是外观不错，主打轻薄。背壳随着角度的变化颜色变化比较大。屏幕音效：屏幕显示很清晰，声音真是差强人意，音量调节严格的说只有两个档位，0~70%几乎没有变化，声音很小，70%~100%就是最大音。用着真是无奈。待机时间：一般一般，轻度使用一天一充。其他特色：客服就是一个不成熟的烂机器人，问题都是答非所问。性价比很差的一款机型。,2
使用了一个半月了，我只想说&ldquo;你还有什么惊喜是我不知道的&rdquo;，不能自设壁纸，自设就会黑屏，今天拍照，我知道我长得不好看，但罪不至此吧。保证无P，拍出来直接就这样了。还不如我18年买的nex，用了vivo7年了，这次真的太失望了，以后再也不会买vivo的手机了,2
