评论,评分
外形外观：塑料外壳，手感一般拍照效果：拍照略差，略低于这个价位的水平运行速度：流畅度不错，不太会卡屏幕音效：屏幕能看，音效听个响其他特色：老用户送耳机不错，不过我是新用户。额外再买了个耳机问问看能不能当做老用户，客服告诉我需要两个订单号。待机时间：待机时间比较短，手机电池有点小额外补充一点，双十一那天价格还贵了，害我白等这么久,1
其实都好，可是是用过的。里面虽然全部更新了。可是音乐 录音都是今年一月份的，还有闹钟也是被设定过了,1
为什么我的跑分只有23.4万？打王者发热厉害耗电快 屏幕还断触   一点没有想想中的那种丝滑感,1
散热不好，手机发热，反应还可以，像素也可以，屏幕很灵敏，电池耐用，手机好看，就是散热不好,1
手机游戏千万不要买vivo手机，打着高刷新率的游戏手机，调试各种刷新率还是卡的不要不要的，vivo果真打的是拍照和外观设计的，性能和游戏方面远远不足，切记妄尝试。,1
"外形外观：没有喜欢的黑色屏幕音效：屏幕偏黄色，通电话外音比较大，别人在旁边能听清楚，非常容易泄露隐私话题拍照效果：对比同价位手机拍照比较一般运行速度：目前流畅不卡待机时间：最差体验就是耗电量，日常用耗电太快了，电话稍微频繁一点根本用不了一天，上一个手机是X27,用了两年了都没这个手机耗电快，都怀疑这个手机是假货！其他特色：手机太厚，后壳材质是塑料的，视觉效果也很廉价，总体使用体验不好",1
太次了写着有耳机也不给我,1
差评 人家都送了耳机  不给我送耳机,1
耳机都没有 差评 自营店真小气,1
垃圾，被坑了大家不要买,1
垃圾大家不要买，,1
太**的坑人了，刚买两天就**降价,1
二千多的手机耳机都没有@不,1
为什么没有耳机，差评！差评！差评！,1
竟然连耳机都没有，无语,1
京东太垃圾了刚买两天就降价200手机也不好用,1
自己贴邮费，真是太牛了,1
手机太辣鸡，不行，老黑屏,1
差评给预售，完全不能接受预售。物流很快。,1
太坑了！刚收到货就又便宜了,1
商品质量有问题，换货特别慢，慢的无法忍受。,1
太坑了  买了一星期降了300,1
连个耳机都不赠送，太抠门了，建议亲们少来光顾。,1
手机很一般，cpu不详实，忽悠人,1
刚买一个月就降价300。差评,1
再也不会买IQOO了，失望,1
唉，降价是真快     真是无语了,1
买了4天了今天一看就降了200，真给力！,1
买了一个月不到降价这么多，**,1
这是我用过最垃圾的手机,1
辣鸡，无比辣鸡，求求你们别买，,1
破手机  垃圾  一点都不存电,1
物流半个月了没动静，垃圾,1
垃圾手机，屏幕根本都是坏的。,1
差评没有送耳机我不知道是怎么回事拿到手机就没有,1
"买了不到一个月降价200多块,太坑了，",1
屏幕非常不好千万不要买看画面相当花,1
说好的有XE900耳机，为什么没有？差评。,1
说好的耳机，为什么没有？,1
5.20买的  6.10就降价300这也掉得太快了,1
垃圾  不到半月就降价300元,1
东西太差没有耳机。骗消费者。,1
电池超级不耐用。怎么退货哦,1
说好的赠品在那里？不骗人的吧，?????,1
体验一般，掉电快，发热，下单需注意,1
买了半个月掉价300，还不能申请保价，差评,1
垃圾手机，有的时候还断触,1
还卡顿，才用了一个星期。真是失望,1
太差了，一个月不到降了两百多,1
刚买完就降价200，而且还不能用价保，买手机最坑的一次,1
垃圾，不到一个月就坏了,1
这老板太抠了，都不舍得送个膜,1
性价比很高,1
元旦特价，才不到半个月就又降价了。差评！,1
买了没多久就降价 618降三百块钱真无语,1
垃圾，网就像过山车一样,1
激活白条的优惠没有，太坑了，原装耳机也没有，,1
说实话，手机分辨率真心不怎么样,1
耗电很快  十分钟就不见了5个电了,1
真差劲，刚买了几天啊降价300块！,1
刚过保价时间就降价300块！@！差评！,1
手机发热的厉害，开个导航就发热严重,1
刚买十几天就要降价300元，太坑了吧,1
真的后悔死了，这个电池真的不能用啊,1
差价这么多，我真是呵呵，半个月掉四五百，买1699现1299,1
打游戏发热严重，电池不耐用,1
买了一个月，降了快三百，坑,1
是真拉，刚买不到十天卡死了动不了！！！,1
手机看视频画面不清晰，太模糊,1
手机断流现象十分严重，性价比也不高,1
才用了一个月就掉价了！！！！你这也快了！！200块钱！,1
承诺的快充线一直不发货，垃圾客服，垃圾品牌,1
待机时间：费电实在是太快了十分钟用了五格电,1
太坑了。降价太快了还没一个月就降价200,1
这商家等你下单了，他就马上降价，太伤害消费者了,1
一天降价111，还申请不到价保 着实是让我对你和京东客服失望。呵,1
外形外观：感觉别人用过的，后封机，找客服都是机器人,1
什么玩应，买的时候2400多，现在2198，真是奥，不说了。,1
打个电话手机都烫的一批，垃圾,1
降价太快，，赶脚后悔,1
其他特色：手机散热太差，电池耗电量太快，,1
货都还没收到，就降价100 ，太坑了。客服毫无作为！,1
解决问题太敷衍  差评,1
录视频时太卡，一会儿好使一会儿不好使,1
东西质量不好，还不能投诉，而且退款太慢，投诉了没用，只能找12315或者其他监管部门进行投诉,1
插上耳机声音特别小。慎重考虑。,1
啥也没有送  差评 起码的手机壳耳机线什么都没有,1
太垃圾了，拍照。还没有我的红米好,1
电池不禁用，刚买完plus降价100还不支持价格保护，差评,1
差，太差了，后悔死了,1
差评，差评，差评，耳机都没得。别人苹果手机还送耳机呢。,1
服务态度极差，不处理，价格贵没意思，而且还故意忽悠,1
垃圾手机不到一个星期，卡的要死,1
机器属实一般，服务态度更一般，差评没跑了，,1
差评，手机每天都会无缘无故重启关机，还有点卡,1
劝你们别买。买了二十天。跌价几百。坑的要死。,1
购机经历简直是罄竹难书，京东物流闹心，手机还要不要来个自动关机，简直了。。,1
手机很好！！！降价太快刚买一周就降价30，还不让申请价保,1
刚买不到半个月，降价三百。这幅度也太大了！,1
垃圾   耍一下烫手得很    可以煎鸡蛋了,1
费电太快了，充电二十分钟充不到百分之二十！,1
系统很垃圾  系统还是华为苹果好用,1
摄像头歪的，品控不行，换货太麻烦了凑合凑合,1
说是整点送耳机，结果啥也没送，客服挺理直气壮的，最不满意的网购，差评,1
客服机器人，答非所问，我就问耳机去哪了,1
后来配上了耳机，我以为漏发了呢，就是机器人答非所问这点不好其他都好。，,1
我刚买了10天降价500。我只能无语。,1
系统用起来还很流畅。我看错了，我看成是6+128G的10天后价位。不过降价确实挺快的。性价比挺高。,1
刚用就特别卡，感觉像翻新机，刚买完就降价了,1
色差太大，话筒段音，真的很差,1
机器差劲，客服差劲，用了半个月就开始卡了客服不支持退换,1
对维沃失望了，退换了新手机结果卡糟还是坏的。,1
刚买就降价300，@呀！,1
客服服务态度很好，并将问题解决，在此表示感谢！,1
**的，太坑了，买了一个星期竞然降价，真不敢相信京东这种平台了,1
垃圾，机器卡，和宣传不一样有,1
非常差的体验，商品收到货就有划痕，还不给退换货，要客户自己买单，一定要维权到底！！！！,1
我买时2298，它做活动1898，多花了四百块，水分太大了。京东让人不敢信任。,1
以后在京东买手机要谨慎，很容易多花冤枉钱，vivo手机水分也很大，说便宜就便宜，心理太不平衡了。,1
1号前预付款搞的   太坑了  现在下单还便宜100,1
客服很差，就连快递地址都会搞错，觉得还会考虑这个店吗？,1
断流太厉害了，用这么多手机，第一次遇见,1
屏幕太差，LcD中是比较差的。,1
骗人，之前说好了有半年价保的，现在对我说没有，手机信号贼差,1
降价特别特别快 还没有才十天左右就降了200元,1
非常差劲的一次购物，过了保价期手机立马降价了，不买你不讲价,1
就是垃圾，谁买谁后悔，卡的要死,1
发烫，发烫，发烫的厉害。真差！！！！,1
还是发烫厉害，不知会不会炸。不建议购买。,1
垃圾手机，假5g，比苹果7的4g还慢,1
手机收到5天了，耳机还没有发货！很奇怪！所以差评！,1
包装太空荡 ，也没有真空包装，手机在里边儿乱跑,1
差评，才买7天就降100。还不能退差价，想买的考虑清楚。,1
说送耳机结果没有，到了以后又各种理由借口，就很不愉快,1
其实吧  我感觉谁买谁知道   这家店 不会办事   客服太死劲， 具体原因欢迎入坑体验,1
垃圾，都不赠耳机？？！,1
毫无信用，体验极差。,1
这手机不敢恭维太垃圾了，才用一个多月指纹坏了,1
耗电太快，跟用了一年的手机差不多状态,1
打个游戏卡的要命，边打游戏边充电都**充不进去,1
老是掉线，没评价过差评，这是最差的一次,1
上个星期买1799这个星期就卖1699.真坑呀,1
手机发热的很，还卡，反应慢,1
这么大的平台，调价速度也太快了，感觉像欺骗消费者,1
厂家服务极其恶劣，七天之后，那个售后服务就是个摆设，厂家问题要你自己承担，不建议购买,1
速度太慢，服务态度不好,1
手机价格降的太快了 几天时间降了400 没法价保 京东上买了这么久的东西 这次太让人失望了,1
服务太差了，卖给你就不管了,1
用了1个月，这哪是新手机反应慢的很啊！,1
买手机送的耳机结果没有送，说了也没反应，差评好了。,1
充电器在使用中自己炸了，售后态度恶劣，不解决问题。,1
客服和腾讯客服有的一拼永远处理不到你想处理的事，而且废话很多,1
通话质量太不好了，换了一次也是这样，醉了醉了醉了,1
买完就降价，我2298买的，8天过去了2188，找客服，客服说过了保价日子了。我说半天客服说给申请个耳机子,1
还没收到货就降价了两百，还价格保护，价格保护个屁，根本不会退差价！再也不会买了！！,1
以后买的人注意了，套路太多了！！！完全没保护消费者权益！！,1
这个赠品发货太慢。等了特别久。,1
待机时间：差，耗电非常快其他特色：看视频很模糊,1
手机本身没啥问题，但是刚买第二天就送耳机，说明送耳机这个活动早就策划好了，为什么不提醒我呢，差评,1
