评论,评分
机器属实一般，服务态度更一般，差评没跑了，,1
差评，手机每天都会无缘无故重启关机，还有点卡,1
劝你们别买。买了二十天。跌价几百。坑的要死。,1
购机经历简直是罄竹难书，京东物流闹心，手机还要不要来个自动关机，简直了。。,1
手机很好！！！降价太快刚买一周就降价30，还不让申请价保,1
刚买不到半个月，降价三百。这幅度也太大了！,1
垃圾   耍一下烫手得很    可以煎鸡蛋了,1
费电太快了，充电二十分钟充不到百分之二十！,1
系统很垃圾  系统还是华为苹果好用,1
摄像头歪的，品控不行，换货太麻烦了凑合凑合,1
说是整点送耳机，结果啥也没送，客服挺理直气壮的，最不满意的网购，差评,1
客服机器人，答非所问，我就问耳机去哪了,1
后来配上了耳机，我以为漏发了呢，就是机器人答非所问这点不好其他都好。，,1
才买完几天就降价这么多，还不能保价，真是过份,1
快递员总是有理由不按时送到。而且理由每次都一样！太坑了！,1
运行速度：的啥也不是  谁买谁后悔  客服爱理不理的 自认倒霉,1
太多自带软件而且不能卸载，非常失望的一次购物,1
为了钱你们也是真**拼，拼多多给强制安装，不让卸载*,1
大家千万不能买，谁买谁后悔。快递人员态度极其差，大家想象不到的横。,1
打三个小时游戏就没了五十电，还很热,1
垃圾  垃圾垃圾  垃圾刚买没一个月就降价好几百,1
垃圾垃圾垃圾刚买几天就降价,1
一点都不好用，毛病特别多，太差了这个手机,1
非常差的体验，商品收到货就有划痕，还不给退换货，要客户自己买单，一定要维权到底！！！！,1
我买时2298，它做活动1898，多花了四百块，水分太大了。京东让人不敢信任。,1
以后在京东买手机要谨慎，很容易多花冤枉钱，vivo手机水分也很大，说便宜就便宜，心理太不平衡了。,1
1号前预付款搞的   太坑了  现在下单还便宜100,1
客服很差，就连快递地址都会搞错，觉得还会考虑这个店吗？,1
断流太厉害了，用这么多手机，第一次遇见,1
屏幕太差，LcD中是比较差的。,1
骗人，之前说好了有半年价保的，现在对我说没有，手机信号贼差,1
降价特别特别快 还没有才十天左右就降了200元,1
非常差劲的一次购物，过了保价期手机立马降价了，不买你不讲价,1
就是垃圾，谁买谁后悔，卡的要死,1
发烫，发烫，发烫的厉害。真差！！！！,1
还是发烫厉害，不知会不会炸。不建议购买。,1
垃圾手机，假5g，比苹果7的4g还慢,1
手机收到5天了，耳机还没有发货！很奇怪！所以差评！,1
包装太空荡 ，也没有真空包装，手机在里边儿乱跑,1
差评，才买7天就降100。还不能退差价，想买的考虑清楚。,1
说送耳机结果没有，到了以后又各种理由借口，就很不愉快,1
其实吧  我感觉谁买谁知道   这家店 不会办事   客服太死劲， 具体原因欢迎入坑体验,1
垃圾，都不赠耳机？？！,1
手机价格降的太快了 几天时间降了400 没法价保 京东上买了这么久的东西 这次太让人失望了,1
服务太差了，卖给你就不管了,1
用了1个月，这哪是新手机反应慢的很啊！,1
买手机送的耳机结果没有送，说了也没反应，差评好了。,1
充电器在使用中自己炸了，售后态度恶劣，不解决问题。,1
客服和腾讯客服有的一拼永远处理不到你想处理的事，而且废话很多,1
通话质量太不好了，换了一次也是这样，醉了醉了醉了,1
买完就降价，我2298买的，8天过去了2188，找客服，客服说过了保价日子了。我说半天客服说给申请个耳机子,1
还没收到货就降价了两百，还价格保护，价格保护个屁，根本不会退差价！再也不会买了！！,1
以后买的人注意了，套路太多了！！！完全没保护消费者权益！！,1
这个赠品发货太慢。等了特别久。,1
待机时间：差，耗电非常快其他特色：看视频很模糊,1
手机本身没啥问题，但是刚买第二天就送耳机，说明送耳机这个活动早就策划好了，为什么不提醒我呢，差评,1
才买几天，就1299，都不给不差价，严重差评,1
垃圾手机，从来没有过这么差的体验！,1
发货特别慢，购买一星期才发货,1
手机太卡了，不建议购买,1
这手机卡托特别垃圾，特别容易弯，亲身经历，谨慎购买,1
待机时间：短的可怕还不如旧手机运行速度：打游戏卡的不得了,1
就这？？我都懒得评价了，气垫也没有，盒子磕碰，我也是第一次遇见买手机里面连气垫都没有的，真的是垃圾我服了，,1
跟描述差太远了。新机就各种卡。耗电超级快。,1
这手机买了刚十来天，就降价了200多，太伤心了，还过了保价期，有点小@啊。,1
差评，一个月降价200多！！！！,1
商品买了不到几天就降价了差不多三百。。。明坑了。。居然京东自营也这样垃圾,1
垃圾手机，谁买谁后悔,1
手机轻微使用就发热七天无理由退换货返回了说密码没解除不给退又返回来了，可是我拿到手机根本没有密码这就是京东的七天无理由退换货服务,1
差评，连个耳机都没有,1
连个耳机都没有，差评,1
说退差价也不退，手机也垃圾  都是用过的  找客服也不理,1
电板超级耗电快，有点像3250毫安的感觉，准备退货！,1
可以，不到一个月降价200，手机有时候发热严重，打开新装的APP有时会闪退,1
对了，别人都送耳机，为什么我没有送？,1
垃圾 快递员必须投诉，,1
手感差，手机太厚了，信号满格就是连不上网络,1
差评是给京东和iq的。直接买比预售还便宜50还多送蓝牙耳机。真会玩,1
~送了蓝牙耳机和用了50代金的截图发一下！！！！,1
屏幕音效：有时候突然没声音，还卡屏，特别不好，,1
货物非常好，但京东的物流管理，呵呵，最差的一次购物体验，拿消费者当?耍,1
够买手机没耳机。差评,1
差评，下单半个月才发货，不催都不行！,1
